enforcement_zone,latitude,longitude,violation_count,frequency_score,avg_congestion_score,max_congestion_score,priority_score,risk_level
"11th Cross Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",12.97179418,77.7115807,5,18.57637945838152,14.616,24.01,18.47498972919076,Low
"11th Cross Road, Sector 10, LIC Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",12.9695233,77.6547795,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"11th Cross Road, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.917945566666667,77.6448178,3,14.372649083457928,12.473333333333334,14.12,13.752324541728964,Low
"11th Cross Road, Sri Chamundi Towers, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",12.892661626666666,77.63725117333334,15,28.745298166915855,13.732,20.84,22.660249083457927,Low
"11th Cross Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",12.9608083,77.509515,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"11th Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.978700694117649,77.63837873529413,17,29.966434375034073,17.684117647058823,41.32,28.55245248163468,Medium
"11th Cross Road, VVS Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",12.885637855657984,77.63572370102108,1,7.186324541728964,15.18,15.18,11.18316227086448,Low
"11th Cross Road, Vidyagiri Residency, Vidyagiri Layout, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.9548843,77.5187665,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"11th Cross Road, Vinayak Nagar, Vimanapura, Bengaluru, Karnataka. Pin-560017 (India)",12.963308,77.675236,1,7.186324541728964,13.06,13.06,10.123162270864482,Low
"11th Main Road, Andrahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560058, India",13.0141393,77.4927387,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.921773139999999,77.58587537999999,5,18.57637945838152,13.697999999999999,17.3,16.85758972919076,Low
"11th Main Road, Block D, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",13.060298,77.5874942,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"11th Main Road, Bommanahalli Industrial Area, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.904020299999999,77.6338427,5,18.57637945838152,12.006,13.42,15.57398972919076,Low
"11th Main Road, Filor House, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",12.88244826356238,77.65022277191846,7,21.55897362518689,13.928571428571429,15.19,17.996058241164874,Low
"11th Main Road, Gitanjali Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.00570962,77.5623742,5,18.57637945838152,11.65,11.65,15.11318972919076,Low
"11th Main Road, Indiranagar ESI Hospital Junction, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.97027257,77.63636896,10,24.860598341446366,12.753,15.89,19.434199170723183,Low
"11th Main Road, Kasturi Dham Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.000273442857145,77.56414241428571,7,21.55897362518689,12.617142857142857,14.13,17.390629669736303,Low
"11th Main Road, Kudremukh Colony, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9254417,77.62664,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"11th Main Road, MT Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.004506085714286,77.56242111428571,14,28.076183769071587,11.534285714285714,13.43,20.184377598821506,Low
"11th Main Road, Maharaja Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9338123,77.6300736,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"11th Main Road, Maruthi Extension Vinayaka Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.0006597,77.563989,6,20.17456357372616,9.36,10.6,15.015281786863081,Low
"11th Main Road, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)",13.0316317,77.5595833,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"11th Main Road, Old Thippasandra, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.9708581,77.6452004,1,7.186324541728964,19.77,19.77,13.478162270864482,Low
"11th Main Road, Old Thippasandra, Thippasandra, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560075, India",12.9710129,77.6471913,2,11.390054916652556,14.12,14.12,12.755027458326277,Low
"11th Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.035347519999998,77.62440998666666,15,28.745298166915855,15.921333333333333,17.66,22.68104908345793,Low
"11th Main Road, SBI Flats Binnyston Gardens, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",12.969988407692309,77.56511633076923,13,27.360888115455122,12.205384615384615,13.43,20.028059442342943,Low
"11th Main Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.014287875,77.57373150000001,4,16.68612885241903,14.12,14.12,15.403064426209516,Low
"11th Main Road, Shivaganga Swagath, Mangammanapalya, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",12.9047374,77.6309803,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
"11th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.97090463072719,77.6471906906723,34,36.86069242614519,19.301470588235293,34.63,31.146787389543185,Medium
"11th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9123789,77.63601455,2,11.390054916652556,12.71,17.3,12.96802745832628,Low
"11th Main Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9920928,77.5918991,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"11th Main Road, Vinayaka Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",12.9609975,77.5084405,1,7.186324541728964,17.3,17.3,12.243162270864483,Low
"120, 11th Cross Road, Malleswaram, Malleshwaram, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",13.0019286,77.5693866,2,11.390054916652556,19.065,26.48,16.71052745832628,Low
"12th A Cross Road, Binny Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",12.96688988,77.54328376,5,18.57637945838152,8.825999999999999,11.65,14.26598972919076,Low
"12th A Cross Road, Prem Nagar, Kamala Nagar, Bengaluru, Karnataka. Pin-560058 (India)",12.9976767,77.521945,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"12th A Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.979324,77.637286,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"12th A Main Road, Graphite India Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.969725,77.6456097,2,11.390054916652556,14.12,14.12,12.755027458326277,Low
"12th A Main Road, Indiranagar ESI Hospital Junction, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.9695489,77.63645556666667,3,14.372649083457928,16.003333333333334,19.77,15.941324541728964,Low
"12th A Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.9698316,77.6474242,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"12th Cross Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.9820234,77.6377262,1,7.186324541728964,24.01,24.01,15.598162270864481,Low
"12th Cross Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.9498063,77.52279506666666,3,14.372649083457928,19.066666666666666,32.13,19.332324541728966,Low
"12th Cross Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13.007207633333332,77.57862303333333,3,14.372649083457928,11.766666666666666,14.12,13.540324541728964,Low
"12th Cross Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",13.0058643,77.5422366,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"12th Cross Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.1082489,77.6040544,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"12th Cross Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",13.0068899,77.5270348,1,7.186324541728964,15.89,15.89,11.538162270864483,Low
"12th Cross Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",12.8789155,77.64565046666667,3,14.372649083457928,16.593333333333334,20.83,16.330324541728963,Low
"12th Cross Road, ITI Layout, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.94931255,77.52317289999999,2,11.390054916652556,23.655,32.13,19.21752745832628,Low
"12th Cross Road, Ideal Homes Township Circle, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",12.925274433333334,77.51735393333333,3,14.372649083457928,12.943333333333333,14.12,13.893324541728964,Low
"12th Cross Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension, Bengaluru, Karnataka. Pin-560046 (India)",13.0020596,77.5955109,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"12th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",13.027893875,77.58610564375,32,36.25065325809892,13.6203125,28.98,28.00742037904946,Medium
"12th Cross Road, Mahalakshmi Layout, Mahalakshmipuram, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",13.00851308,77.54301402,5,18.57637945838152,11.296,14.12,15.50098972919076,Low
"12th Cross Road, Mahalakshmi Layout, Nagapura, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",13.008589666666666,77.5431059,3,14.372649083457928,16.476666666666667,29.66,18.061324541728965,Low
"12th Cross Road, Nagapura, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",13.008475,77.5440267,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"12th Cross Road, Neeladri Mahal, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",13.003138066666667,77.59632231666667,6,20.17456357372616,14.358333333333334,19.77,18.348781786863082,Low
"12th Cross Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.84154279,77.64767348000001,10,24.860598341446366,11.202,13.78,18.546899170723183,Low
"12th Cross Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.001993388888888,77.5694580888889,9,23.872453394147996,12.836666666666666,17.31,19.249226697073997,Low
"12th Cross Road, Ramesh Babu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",12.964164875,77.54230495833333,12,26.59256076166594,11.188333333333333,14.13,19.47878038083297,Low
"12th Cross Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.916459466666666,77.65176996666666,3,14.372649083457928,9.766666666666666,10.59,12.234324541728965,Low
"12th Cross Road, Sri Pattanagere Jayanna Circle, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",12.926135271428572,77.51575091428572,7,21.55897362518689,13.121428571428572,14.13,17.54191538402202,Low
"12th Cross Road, Sri Vasavi Garden, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",13.008608311764707,77.54321354117646,17,29.966434375034073,11.039411764705882,17.31,21.757040716928802,Low
"12th Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.978952266666667,77.6379244,3,14.372649083457928,14.12,14.12,14.246324541728963,Low
"12th Cross Road, Suraj Ganga Socrates, Raghuvanahalli, Bengaluru, Karnataka. Pin-560109 (India)",12.8756236,77.5423258,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"12th Cross Road, Thimmaiah Reddy Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",12.966872,77.6595176,2,11.390054916652556,15.004999999999999,15.89,13.374527458326277,Low
"12th Cross Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.04728185,77.5715145,4,16.68612885241903,13.945,15.89,15.704564426209515,Low
"12th Main Road, AECS Layout B Block, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",12.880432366335254,77.64064209687794,3,14.372649083457928,15.416666666666666,17.3,15.271324541728966,Low
"12th Main Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.036040383333335,77.62521066666666,6,20.17456357372616,15.776666666666666,17.66,18.35228178686308,Low
"12th Main Road, Graphite India Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.970205066666667,77.64457273333333,3,14.372649083457928,14.003333333333332,16.24,14.635324541728963,Low
"12th Main Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.970194933333334,77.64326448444444,45,39.69410884257296,19.032888888888888,34.64,32.48492108795315,Medium
"12th Main Road, Indian Airlines Staff Quarters, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.9685924,77.6482797,1,7.186324541728964,19.77,19.77,13.478162270864482,Low
"12th Main Road, Indiranagar ESI Hospital Junction, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.969893923076922,77.63659909615384,52,41.16269533569884,14.54326923076923,26.52,30.24832843708019,Medium
"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.970035615759976,77.63861242490573,203,55.136538529593,15.645714285714286,49.61,42.18398355051079,High
"12th Main Road, Maharaja Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9342311,77.6294705,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"12th Main Road, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.0153936,77.5314869,2,11.390054916652556,13.77,15.89,13.004027458326277,Low
"12th Main Road, Old Thippasandra, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.970383323886386,77.64520801630411,148,51.8792879094744,18.335405405405403,34.73,38.38626557635882,Medium
"12th Main Road, Prospect Princeton Apartment, AECS Block C, Begur, Bengaluru, Karnataka. Pin-560068 (India)",12.8789673,77.6381365,2,11.390054916652556,12.71,13.77,12.262027458326278,Low
"12th Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.03637465,77.6234066,4,16.68612885241903,10.59,10.59,13.638064426209516,Low
"12th Main Road, Sony World Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.970183407042255,77.64078996338029,71,44.339083458492006,15.595352112676055,53.72,37.592147363048824,Medium
"12th Main Road, The Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",12.970412390027317,77.64658115964302,206,55.2878941341491,19.90873786407767,43.96,42.40856842629785,High
"12th Main Road, Thulasi Thottam, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.992416133333334,77.58938963333333,3,14.372649083457928,17.416666666666668,19.77,16.365324541728963,Low
"12th Main Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9922883,77.5895583,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"12th Main Road, Wellington Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",12.879839270051193,77.6404287311018,10,24.860598341446366,14.979,17.31,20.38599917072318,Low
"13th A Main Road, 1st Stage, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",13.0988785,77.5764826,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"13th Cross Road, 2nd Block, Ashok Nagar, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",12.936077502182107,77.56176348333602,2,11.390054916652556,24.01,24.01,17.70002745832628,Low
"13th Cross Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.950158966666665,77.52255575833333,12,26.59256076166594,25.75,32.13,27.44728038083297,Medium
"13th Cross Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13.006851420930232,77.57893661860464,43,39.23324742490429,15.842558139534884,44.52,33.27339115431261,Medium
"13th Cross Road, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.0348701,77.5298974,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
"13th Cross Road, Block F, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",13.06366196,77.58838418,5,18.57637945838152,14.404,28.95,19.39938972919076,Low
"13th Cross Road, CPWD Quarters, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.91581865,77.6515952,2,11.390054916652556,9.355,10.59,10.619527458326278,Low
"13th Cross Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",12.879792,77.6451465,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"13th Cross Road, Kanaka Nagar, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)",13.0377251,77.6099868,2,11.390054916652556,15.18,15.18,13.285027458326278,Low
"13th Cross Road, Krishna Legacy Apartment, Block 1, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.018265,77.5961033,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"13th Cross Road, Mahalakshmipuram, Nagapura, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560086, India",13.0083306,77.5431403,1,7.186324541728964,17.3,17.3,12.243162270864483,Low
"13th Cross Road, Maragondanahalli, Electronic City, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",12.8416092,77.6471205,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"13th Cross Road, Maruthi Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",12.9469117,77.5529033,1,7.186324541728964,15.89,15.89,11.538162270864483,Low
"13th Cross Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",13.0177017,77.531505,2,11.390054916652556,21.535,23.3,16.81552745832628,Low
"13th Cross Road, Narayana Nagar, Doddakallasandra, Bengaluru, Karnataka. Pin-560062 (India)",12.8920474,77.5635884,7,21.55897362518689,10.6,10.6,16.079486812593444,Low
"13th Cross Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.841635336666666,77.64719438666665,30,35.60246252987629,10.537333333333333,15.91,24.14443126493815,Low
"13th Cross Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13.008923666666668,77.58040096666667,15,28.745298166915855,16.790666666666667,26.49,24.70784908345793,Low
"13th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",13.008073045833333,77.57986505416666,24,33.37225770483806,18.363333333333333,26.5,27.495128852419032,Medium
"13th Cross Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.0028177375,77.569297175,8,22.78010983330511,11.43875,11.66,17.153679916652557,Low
"13th Cross Road, Patankar Layout, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.0030883,77.5692517,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"13th Cross Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0354817,77.6247633,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"13th Cross Road, Ramesh Babu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",12.96433749,77.54284054,10,24.860598341446366,11.306000000000001,14.13,18.648099170723185,Low
"13th Cross Road, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9155833,77.64491,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"13th Cross Road, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",12.9156468,77.6379278,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"13th Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",12.978526,77.6362054,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"13th Cross Road, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.0139214,77.4919489,4,16.68612885241903,12.092500000000001,13.42,14.654814426209516,Low
